0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
6.5309657,6.3910324,5.5399882,6.0170878,5.5313868,8.7251158,9.2035578,9.8154299,10.263885,9.0977638,10.226811,10.190202,10.769197,10.918119,10.79801,9.6044938,9.7275195,8.075791,7.8415381,7.4431979,7.940484,9.954988,10.352628,11.359846,11.886203,12.242923,13.110714,12.242923,11.886203,11.359846,10.352628,9.954988,7.940484,7.4431979,7.8415381,8.075791,9.7275195,9.6044938,10.79801,10.918119,10.769197,10.190202,10.226811,9.0977638,10.263885,9.8154299,9.2035578,8.7251158,5.5313868,6.0170878,5.5399882
7.7051122,8.9975576,8.0010919,8.6067594,7.9668464,5.7467314,7.2367986,5.6829695,8.2033326,8.3273183,9.9481633,10.010439,10.654394,10.932736,10.590158,10.639118,10.504341,9.5329764,10.018586,8.6000437,9.556444,10.177059,10.217027,11.235831,11.330188,12.161485,13.277136,12.161485,11.330188,11.235831,10.217027,10.177059,9.556444,8.6000437,10.018586,9.5329764,10.504341,10.639118,10.590158,10.932736,10.654394,10.010439,9.9481633,8.3273183,8.2033326,5.6829695,7.2367986,5.7467314,7.9668464,8.6067594,8.0010919
10.123805,10.13845,10.059302,8.7463888,8.9291659,8.8976547,7.9970673,9.0176215,8.2981264,10.411317,10.67325,9.1172409,11.291614,12.156352,11.674857,10.638604,10.60576,9.8930934,7.5306225,8.663297,9.5821139,8.5034851,10.246837,11.49483,10.490246,12.901756,13.930161,12.901756,10.490246,11.49483,10.246837,8.5034851,9.5821139,8.663297,7.5306225,9.8930934,10.60576,10.638604,11.674857,12.156352,11.291614,9.1172409,10.67325,10.411317,8.2981264,9.0176215,7.9970673,8.8976547,8.9291659,8.7463888,10.059302
8.4980475,7.8076711,6.4429165,7.7592069,8.4924978,8.7480537,9.383333,9.9934129,10.139847,10.375466,10.714148,10.624278,10.211208,10.46853,9.7770516,9.4110471,9.1593109,8.8396528,8.2215461,8.2665484,9.4346648,10.075856,10.812578,11.366834,11.615771,11.719321,12.227364,11.719321,11.615771,11.366834,10.812578,10.075856,9.4346648,8.2665484,8.2215461,8.8396528,9.1593109,9.4110471,9.7770516,10.46853,10.211208,10.624278,10.714148,10.375466,10.139847,9.9934129,9.383333,8.7480537,8.4924978,7.7592069,6.4429165
8.8990427,9.0526253,9.4128431,9.788358,9.0069999,9.5947186,9.3096255,9.8983699,9.9750653,10.360801,10.139055,9.0260831,9.8129219,8.890753,7.9436034,8.6926518,8.705182,8.5466731,8.8571753,9.0596564,10.486213,11.25567,11.926252,12.415835,12.992887,13.411151,13.825486,13.411151,12.992887,12.415835,11.926252,11.25567,10.486213,9.0596564,8.8571753,8.5466731,8.705182,8.6926518,7.9436034,8.890753,9.8129219,9.0260831,10.139055,10.360801,9.9750653,9.8983699,9.3096255,9.5947186,9.0069999,9.788358,9.4128431
10.77601,9.9327712,9.098925,8.4476962,7.3310764,6.3331895,6.6290389,8.836247,8.8540286,10.163638,9.3757224,9.887664,9.6134492,9.3601445,8.8555874,8.0117549,6.8815238,2.3475766,6.2889512,7.6393591,8.9821077,10.107293,10.84136,11.081491,11.36033,12.423388,13.258727,12.423388,11.36033,11.081491,10.84136,10.107293,8.9821077,7.6393591,6.2889512,2.3475766,6.8815238,8.0117549,8.8555874,9.3601445,9.6134492,9.887664,9.3757224,10.163638,8.8540286,8.836247,6.6290389,6.3331895,7.3310764,8.4476962,9.098925
8.1489672,8.5986096,8.6442666,8.4647442,8.8401478,7.3326688,8.1642335,8.9104064,8.9216836,9.3597335,9.6987608,9.7169034,9.2328058,9.4603474,9.4738621,8.8441513,9.1178594,8.0638939,7.1236937,8.9677138,8.2288639,9.6558005,11.140921,11.708662,11.654509,12.936594,13.86099,12.936594,11.654509,11.708662,11.140921,9.6558005,8.2288639,8.9677138,7.1236937,8.0638939,9.1178594,8.8441513,9.4738621,9.4603474,9.2328058,9.7169034,9.6987608,9.3597335,8.9216836,8.9104064,8.1642335,7.3326688,8.8401478,8.4647442,8.6442666
8.569049,8.9796746,9.1625594,9.2431512,8.9748105,9.2646617,9.3488327,9.5380599,9.8098987,10.290474,10.4138,10.484197,10.512678,10.396087,9.9724205,9.5750951,8.6526143,7.5936855,8.3218282,9.3998518,10.400061,10.937939,11.507469,11.894608,12.168145,12.323894,12.44118,12.323894,12.168145,11.894608,11.507469,10.937939,10.400061,9.3998518,8.3218282,7.5936855,8.6526143,9.5750951,9.9724205,10.396087,10.512678,10.484197,10.4138,10.290474,9.8098987,9.5380599,9.3488327,9.2646617,8.9748105,9.2431512,9.1625594
9.9766972,9.8371347,9.1385705,9.4693245,9.9349954,9.8907368,10.296967,10.441376,10.207669,9.7810854,9.3179466,8.9883646,8.3792584,7.7657516,8.0960667,7.8019972,6.6999289,8.0304047,8.8896625,9.14604,10.128418,10.941306,11.434289,11.707702,11.893209,12.501113,12.900941,12.501113,11.893209,11.707702,11.434289,10.941306,10.128418,9.14604,8.8896625,8.0304047,6.6999289,7.8019972,8.0960667,7.7657516,8.3792584,8.9883646,9.3179466,9.7810854,10.207669,10.441376,10.296967,9.8907368,9.9349954,9.4693245,9.1385705
10.691778,10.514824,10.563262,9.8692147,8.0732566,7.1653048,6.2302339,6.943221,6.3736853,5.5407019,7.3771528,4.8973476,4.8320796,7.7701022,8.5412572,8.9777084,9.4233689,9.4614736,9.1870065,8.9626243,9.7990393,11.002922,11.516608,12.173413,12.53102,13.504718,14.227912,13.504718,12.53102,12.173413,11.516608,11.002922,9.7990393,8.9626243,9.1870065,9.4614736,9.4233689,8.9777084,8.5412572,7.7701022,4.8320796,4.8973476,7.3771528,5.5407019,6.3736853,6.943221,6.2302339,7.1653048,8.0732566,9.8692147,10.563262
10.641269,10.771548,10.404679,10.053998,9.9295168,9.0239779,7.8226362,6.6191418,8.368878,8.5346068,8.6283896,8.6097238,9.0083782,8.5975089,8.5369764,9.2202975,9.4661731,9.4065908,9.0475971,9.3900436,9.3485676,10.031324,10.826667,11.427427,11.503208,11.767132,12.094744,11.767132,11.503208,11.427427,10.826667,10.031324,9.3485676,9.3900436,9.0475971,9.4065908,9.4661731,9.2202975,8.5369764,8.5975089,9.0083782,8.6097238,8.6283896,8.5346068,8.368878,6.6191418,7.8226362,9.0239779,9.9295168,10.053998,10.404679
9.6830383,9.7099575,9.671621,9.5731045,9.4500013,9.3685882,9.3842928,9.4792257,9.5786424,9.6170967,9.5663471,9.4416711,9.3184642,9.3178407,9.4784022,9.6932315,9.8410679,9.855516,9.7095843,9.4260819,9.1985087,9.4099799,9.961724,10.487226,10.865286,11.086807,11.15946,11.086807,10.865286,10.487226,9.961724,9.4099799,9.1985087,9.4260819,9.7095843,9.855516,9.8410679,9.6932315,9.4784022,9.3178407,9.3184642,9.4416711,9.5663471,9.6170967,9.5786424,9.4792257,9.3842928,9.3685882,9.4500013,9.5731045,9.671621
10.723019,10.426912,10.097277,9.4766294,7.8587325,7.4411751,7.0296679,7.1280292,7.3681197,8.0584595,8.0102345,6.1428378,6.5859303,6.4632644,8.654085,9.3410649,8.3656924,7.9080616,8.5625219,10.112086,10.957573,11.645879,12.453567,13.090721,13.331359,13.653417,13.916897,13.653417,13.331359,13.090721,12.453567,11.645879,10.957573,10.112086,8.5625219,7.9080616,8.3656924,9.3410649,8.654085,6.4632644,6.5859303,6.1428378,8.0102345,8.0584595,7.3681197,7.1280292,7.0296679,7.4411751,7.8587325,9.4766294,10.097277
10.435811,9.9907787,9.4941395,9.0241099,8.6665618,8.4546318,8.3751848,8.3969579,8.4394463,8.3747901,8.0452621,7.163946,5.4466365,7.5209372,8.9047818,9.700827,10.196732,10.527901,10.811874,11.157773,11.597804,12.071146,12.50387,12.854668,13.108082,13.26023,13.310881,13.26023,13.108082,12.854668,12.50387,12.071146,11.597804,11.157773,10.811874,10.527901,10.196732,9.700827,8.9047818,7.5209372,5.4466365,7.163946,8.0452621,8.3747901,8.4394463,8.3969579,8.3751848,8.4546318,8.6665618,9.0241099,9.4941395
8.5921036,7.9555533,7.8130252,6.1838441,5.1156866,7.024069,6.305798,7.467087,7.7078913,5.6819191,7.7634693,10.680878,9.8300197,9.1558148,8.9957385,9.3927878,8.7245104,10.14474,9.6223075,8.0866261,8.6328425,7.0489095,10.334765,10.260262,11.506883,13.090347,14.526659,13.090347,11.506883,10.260262,10.334765,7.0489095,8.6328425,8.0866261,9.6223075,10.14474,8.7245104,9.3927878,8.9957385,9.1558148,9.8300197,10.680878,7.7634693,5.6819191,7.7078913,7.467087,6.305798,7.024069,5.1156866,6.1838441,7.8130252
7.7103217,6.361501,7.1767816,5.7265988,7.6287901,3.9331497,8.4083963,8.1574708,7.771602,9.9973812,10.045232,11.131149,9.7463704,10.275576,10.480131,8.6551699,10.843537,10.400403,10.1533,10.562435,10.419563,10.329241,10.255018,11.1814,11.471427,12.499757,13.976826,12.499757,11.471427,11.1814,10.255018,10.329241,10.419563,10.562435,10.1533,10.400403,10.843537,8.6551699,10.480131,10.275576,9.7463704,11.131149,10.045232,9.9973812,7.771602,8.1574708,8.4083963,3.9331497,7.6287901,5.7265988,7.1767816
5.1535639,7.9046439,3.558218,7.8974851,7.099091,7.6229561,8.1277717,7.9839194,6.324429,8.3936159,5.6192212,8.7141469,8.5480366,8.8006366,8.7635319,9.395836,10.725987,9.725568,8.978461,10.522344,9.76298,10.530111,11.013162,11.198454,10.846761,10.969479,12.568268,10.969479,10.846761,11.198454,11.013162,10.530111,9.76298,10.522344,8.978461,9.725568,10.725987,9.395836,8.7635319,8.8006366,8.5480366,8.7141469,5.6192212,8.3936159,6.324429,7.9839194,8.1277717,7.6229561,7.099091,7.8974851,3.558218
8.0006946,7.245474,6.7447349,1.6519068,7.383569,6.3790298,8.7425813,8.7519926,9.5612584,10.102972,10.183835,10.563191,10.718897,10.460542,10.850717,10.071585,10.244965,9.3463997,9.4100186,9.0270765,10.218598,10.695581,11.290981,11.394504,11.947743,11.698338,12.275454,11.698338,11.947743,11.394504,11.290981,10.695581,10.218598,9.0270765,9.4100186,9.3463997,10.244965,10.071585,10.850717,10.460542,10.718897,10.563191,10.183835,10.102972,9.5612584,8.7519926,8.7425813,6.3790298,7.383569,1.6519068,6.7447349
10.729683,10.659485,9.973817,9.9921221,10.489773,10.402257,9.9874273,9.503913,8.4309054,7.3349557,6.6266855,6.2583506,8.1162309,8.4265147,8.9057852,9.1905205,8.9798236,9.4100983,9.1322472,9.0091585,10.47959,11.057133,11.848845,12.354211,12.529284,13.079824,13.401462,13.079824,12.529284,12.354211,11.848845,11.057133,10.47959,9.0091585,9.1322472,9.4100983,8.9798236,9.1905205,8.9057852,8.4265147,8.1162309,6.2583506,6.6266855,7.3349557,8.4309054,9.503913,9.9874273,10.402257,10.489773,9.9921221,9.973817
6.849215,7.035783,8.4862359,8.2584949,9.0612076,9.2206814,9.899171,10.240084,10.09459,9.5715774,9.6367961,9.5945058,9.6082491,8.9620882,9.1049035,9.1638249,8.863095,9.7060249,9.7522415,10.380395,10.79742,11.180451,11.607698,11.593997,12.039401,11.970851,12.4212,11.970851,12.039401,11.593997,11.607698,11.180451,10.79742,10.380395,9.7522415,9.7060249,8.863095,9.1638249,9.1049035,8.9620882,9.6082491,9.5945058,9.6367961,9.5715774,10.09459,10.240084,9.899171,9.2206814,9.0612076,8.2584949,8.4862359
9.6668951,8.368471,7.5440402,9.3397403,10.588441,11.488383,11.075385,10.759038,10.504915,9.7454876,9.6068589,8.1179801,8.4565973,8.0692723,7.2589897,8.3510168,8.8292134,9.141868,9.0260585,7.8302298,9.3968066,9.8480729,11.467172,12.477567,12.478138,13.199356,13.803474,13.199356,12.478138,12.477567,11.467172,9.8480729,9.3968066,7.8302298,9.0260585,9.141868,8.8292134,8.3510168,7.2589897,8.0692723,8.4565973,8.1179801,9.6068589,9.7454876,10.504915,10.759038,11.075385,11.488383,10.588441,9.3397403,7.5440402
9.8141381,10.097301,10.301964,10.514449,10.677652,10.621933,10.279432,9.856213,9.6540615,9.3369513,8.4289468,7.3272228,7.172799,7.0849582,7.3869534,7.63746,8.3049223,9.3385003,9.7355127,9.8745767,10.349696,10.839849,11.213899,11.516414,11.790101,12.090677,12.240595,12.090677,11.790101,11.516414,11.213899,10.839849,10.349696,9.8745767,9.7355127,9.3385003,8.3049223,7.63746,7.3869534,7.0849582,7.172799,7.3272228,8.4289468,9.3369513,9.6540615,9.856213,10.279432,10.621933,10.677652,10.514449,10.301964
10.31943,10.207203,10.029134,9.7981324,9.5656357,9.4373764,9.5037211,9.7212686,9.9723828,10.17863,10.309083,10.355067,10.315445,10.192392,9.9958447,9.7632908,9.601542,9.6759243,10.016022,10.468886,10.907535,11.284246,11.588493,11.820917,11.984378,12.081402,12.113568,12.081402,11.984378,11.820917,11.588493,11.284246,10.907535,10.468886,10.016022,9.6759243,9.601542,9.7632908,9.9958447,10.192392,10.315445,10.355067,10.309083,10.17863,9.9723828,9.7212686,9.5037211,9.4373764,9.5656357,9.7981324,10.029134
9.3137053,9.4813078,9.2884896,9.307229,9.2579342,9.118173,7.6882607,7.4942511,7.7773023,8.7666143,8.5898774,8.0257599,8.1394778,8.0370386,7.7672755,7.7297269,8.7607313,9.2955301,8.7318685,9.4628576,9.8289791,10.497035,11.379497,12.311311,12.494329,12.969374,13.447665,12.969374,12.494329,12.311311,11.379497,10.497035,9.8289791,9.4628576,8.7318685,9.2955301,8.7607313,7.7297269,7.7672755,8.0370386,8.1394778,8.0257599,8.5898774,8.7666143,7.7773023,7.4942511,7.6882607,9.118173,9.2579342,9.307229,9.2884896
8.6660447,8.969933,9.2656394,9.3695037,9.6024336,9.4774418,9.5509856,9.4538824,9.1781485,9.2253654,8.6929862,8.7492811,8.1405817,8.2296382,7.6404905,7.9621562,8.1129931,8.4680181,9.2780205,9.5019797,10.235734,10.427799,10.893687,11.009786,11.329234,11.250677,11.492406,11.250677,11.329234,11.009786,10.893687,10.427799,10.235734,9.5019797,9.2780205,8.4680181,8.1129931,7.9621562,7.6404905,8.2296382,8.1405817,8.7492811,8.6929862,9.2253654,9.1781485,9.4538824,9.5509856,9.4774418,9.6024336,9.3695037,9.2656394
9.6368535,9.9183629,10.075235,10.08557,9.9392268,9.6343856,9.2086526,8.8393624,8.8127005,9.0409346,9.2201665,9.2117693,8.9638321,8.4203838,7.4972245,6.496921,6.9192107,7.616271,8.1435973,8.7997398,9.5953977,10.341443,10.947778,11.403365,11.717968,11.902185,11.962828,11.902185,11.717968,11.403365,10.947778,10.341443,9.5953977,8.7997398,8.1435973,7.616271,6.9192107,6.496921,7.4972245,8.4203838,8.9638321,9.2117693,9.2201665,9.0409346,8.8127005,8.8393624,9.2086526,9.6343856,9.9392268,10.08557,10.075235
9.7175496,9.7864897,9.8650903,9.9780286,10.036729,9.9601913,9.9175187,9.7557497,9.8585868,9.9085612,10.075387,10.104926,9.954618,9.8886494,9.5813834,9.9003876,9.9320575,10.37146,10.229386,10.250607,9.8503046,9.7969646,10.11571,10.713202,11.233764,11.396723,11.628261,11.396723,11.233764,10.713202,10.11571,9.7969646,9.8503046,10.250607,10.229386,10.37146,9.9320575,9.9003876,9.5813834,9.8886494,9.954618,10.104926,10.075387,9.9085612,9.8585868,9.7557497,9.9175187,9.9601913,10.036729,9.9780286,9.8650903
10.358371,9.5813313,9.3519749,8.5973992,7.898583,7.8319984,8.2826696,9.1699652,8.5756418,9.3985236,9.5453555,8.6721233,8.9833991,8.1689642,8.8481833,8.5971462,8.8422409,10.129125,10.388873,10.205245,10.587502,10.941711,11.48179,12.26923,12.897475,13.665697,14.107171,13.665697,12.897475,12.26923,11.48179,10.941711,10.587502,10.205245,10.388873,10.129125,8.8422409,8.5971462,8.8481833,8.1689642,8.9833991,8.6721233,9.5453555,9.3985236,8.5756418,9.1699652,8.2826696,7.8319984,7.898583,8.5973992,9.3519749
5.2334204,7.6185608,5.1862358,9.164978,7.5503838,5.5621947,6.9857971,8.3824428,9.4252098,9.8053715,10.89193,10.317081,6.349943,8.6930573,9.6740186,9.6097686,8.7729506,9.8211783,11.73297,10.243593,10.92576,10.920272,10.279971,11.084951,11.908778,6.9888816,14.625107,6.9888816,11.908778,11.084951,10.279971,10.920272,10.92576,10.243593,11.73297,9.8211783,8.7729506,9.6097686,9.6740186,8.6930573,6.349943,10.317081,10.89193,9.8053715,9.4252098,8.3824428,6.9857971,5.5621947,7.5503838,9.164978,5.1862358
7.5315685,6.4000059,9.1294773,7.6574825,7.7960833,8.752054,8.0086092,9.7917387,10.225787,9.1511708,9.9775264,9.0095442,8.2975228,7.3210359,8.1965726,10.134152,11.2866,12.323814,11.887462,10.812003,9.560412,10.443834,9.9220344,9.2601844,10.03176,12.199991,14.71256,12.199991,10.03176,9.2601844,9.9220344,10.443834,9.560412,10.812003,11.887462,12.323814,11.2866,10.134152,8.1965726,7.3210359,8.2975228,9.0095442,9.9775264,9.1511708,10.225787,9.7917387,8.0086092,8.752054,7.7960833,7.6574825,9.1294773
6.4112848,7.5723814,7.5496069,7.7714683,8.2285187,8.7223711,9.5764243,9.737626,9.8249969,9.3500809,10.035745,10.253922,9.952817,10.562471,10.348206,9.0808861,10.14883,9.5434988,8.5365261,9.7877377,9.2409595,10.254887,8.4944508,11.472382,11.066733,10.457238,12.81376,10.457238,11.066733,11.472382,8.4944508,10.254887,9.2409595,9.7877377,8.5365261,9.5434988,10.14883,9.0808861,10.348206,10.562471,9.952817,10.253922,10.035745,9.3500809,9.8249969,9.737626,9.5764243,8.7223711,8.2285187,7.7714683,7.5496069
6.7701446,6.8381997,4.950234,6.0248488,4.2871799,7.2673323,6.7583189,8.2083557,8.8559556,9.4113891,9.679518,10.257744,10.10716,10.609396,10.423175,10.38661,10.003753,9.3175725,9.180199,9.3470716,9.3306885,10.31784,10.575905,11.121087,11.971074,11.692318,12.503808,11.692318,11.971074,11.121087,10.575905,10.31784,9.3306885,9.3470716,9.180199,9.3175725,10.003753,10.38661,10.423175,10.609396,10.10716,10.257744,9.679518,9.4113891,8.8559556,8.2083557,6.7583189,7.2673323,4.2871799,6.0248488,4.950234
8.9717686,7.8127279,7.1407209,8.6661962,5.7945658,9.0461066,9.7268527,9.4163029,9.5939883,10.931694,10.641345,10.665935,10.930648,10.94005,10.762455,10.729547,10.28602,8.8823199,10.201151,9.210623,10.205033,10.885026,10.601757,12.436734,12.553438,11.819571,14.153308,11.819571,12.553438,12.436734,10.601757,10.885026,10.205033,9.210623,10.201151,8.8823199,10.28602,10.729547,10.762455,10.94005,10.930648,10.665935,10.641345,10.931694,9.5939883,9.4163029,9.7268527,9.0461066,5.7945658,8.6661962,7.1407209
7.693552,8.7421624,9.3853959,8.6487563,9.8119656,9.3702597,10.690084,11.234857,10.907624,10.750044,10.072016,10.307745,9.4804642,8.9239889,9.2583239,9.0515694,8.9085243,8.5254345,8.240253,9.3902463,9.5084643,10.900729,11.040266,11.304362,11.580092,11.914087,13.344066,11.914087,11.580092,11.304362,11.040266,10.900729,9.5084643,9.3902463,8.240253,8.5254345,8.9085243,9.0515694,9.2583239,8.9239889,9.4804642,10.307745,10.072016,10.750044,10.907624,11.234857,10.690084,9.3702597,9.8119656,8.6487563,9.3853959
7.9685509,6.0362932,6.0253416,7.742435,6.9825611,9.0270981,6.7525561,8.7710553,7.825331,9.5229441,8.600627,9.5489478,10.577139,9.7162614,9.9157082,8.7838112,7.6585192,9.9337161,8.5289606,5.2416279,9.8076733,10.327546,10.194141,12.099519,11.750245,11.513845,13.746328,11.513845,11.750245,12.099519,10.194141,10.327546,9.8076733,5.2416279,8.5289606,9.9337161,7.6585192,8.7838112,9.9157082,9.7162614,10.577139,9.5489478,8.600627,9.5229441,7.825331,8.7710553,6.7525561,9.0270981,6.9825611,7.742435,6.0253416
8.8580508,9.4865301,9.8568206,9.5292685,9.4437328,9.5773891,8.5335983,9.3292615,8.1649122,8.7806101,9.8613065,10.785039,11.164914,11.429975,11.206931,10.325104,10.74499,10.453254,10.033365,10.238085,10.9275,9.8299326,11.033503,11.349831,11.546419,11.664737,13.485761,11.664737,11.546419,11.349831,11.033503,9.8299326,10.9275,10.238085,10.033365,10.453254,10.74499,10.325104,11.206931,11.429975,11.164914,10.785039,9.8613065,8.7806101,8.1649122,9.3292615,8.5335983,9.5773891,9.4437328,9.5292685,9.8568206
7.9482826,8.177272,8.5659044,9.5397501,9.7494271,9.9404207,9.8200814,9.4121046,9.5201398,8.7242364,7.9193341,7.635628,8.8337076,9.9653601,9.5818801,9.341869,9.5483002,8.333163,8.822597,8.2433664,9.0483139,9.7575033,10.333638,11.364397,11.61979,12.150469,12.590532,12.150469,11.61979,11.364397,10.333638,9.7575033,9.0483139,8.2433664,8.822597,8.333163,9.5483002,9.341869,9.5818801,9.9653601,8.8337076,7.635628,7.9193341,8.7242364,9.5201398,9.4121046,9.8200814,9.9404207,9.7494271,9.5397501,8.5659044
9.529195,9.3615237,9.6585933,10.026061,10.369863,10.589379,10.333002,10.204242,9.901429,9.3968481,10.097073,9.5872998,9.5568428,8.616701,9.153581,9.5336311,8.8721913,9.6704758,9.1457397,9.673538,10.09682,10.899596,11.503282,12.012868,12.723231,12.696511,13.266637,12.696511,12.723231,12.012868,11.503282,10.899596,10.09682,9.673538,9.1457397,9.6704758,8.8721913,9.5336311,9.153581,8.616701,9.5568428,9.5872998,10.097073,9.3968481,9.901429,10.204242,10.333002,10.589379,10.369863,10.026061,9.6585933
8.1708158,8.4518557,8.837531,6.7241008,8.2131626,8.385762,7.531898,9.0958153,8.7055898,9.2873356,9.2400893,8.6966743,9.2456118,8.0919271,8.2323762,7.1642725,8.3274132,7.7098494,7.2560273,8.8260155,9.6268617,9.450846,10.605218,11.046535,10.900874,10.840309,11.816166,10.840309,10.900874,11.046535,10.605218,9.450846,9.6268617,8.8260155,7.2560273,7.7098494,8.3274132,7.1642725,8.2323762,8.0919271,9.2456118,8.6966743,9.2400893,9.2873356,8.7055898,9.0958153,7.531898,8.385762,8.2131626,6.7241008,8.837531
8.2222963,8.3717283,8.1734531,8.8170864,8.4847852,8.7248303,9.1925381,9.3549591,9.5738671,10.056479,10.588396,10.245885,10.119563,10.366453,9.7269372,9.920597,10.067785,9.6215202,9.8157908,8.9675116,9.19811,9.8310971,10.620385,11.762219,11.965937,12.350987,12.753454,12.350987,11.965937,11.762219,10.620385,9.8310971,9.19811,8.9675116,9.8157908,9.6215202,10.067785,9.920597,9.7269372,10.366453,10.119563,10.245885,10.588396,10.056479,9.5738671,9.3549591,9.1925381,8.7248303,8.4847852,8.8170864,8.1734531
6.9817809,9.0966637,9.2682401,8.6548128,8.9145961,10.241594,10.772846,11.210936,10.823824,10.945421,8.8249363,9.7377681,9.8656887,7.7292555,9.6160226,9.5977492,8.0235324,7.1425065,8.2689892,8.789533,8.1766618,12.079882,11.08782,12.936091,13.153994,12.972206,15.849592,12.972206,13.153994,12.936091,11.08782,12.079882,8.1766618,8.789533,8.2689892,7.1425065,8.0235324,9.5977492,9.6160226,7.7292555,9.8656887,9.7377681,8.8249363,10.945421,10.823824,11.210936,10.772846,10.241594,8.9145961,8.6548128,9.2682401
7.8252251,7.1431929,6.4341111,6.4942619,7.7013858,9.0840721,5.9034659,8.6325134,8.6935709,9.4169687,10.240173,9.8337001,9.1403637,7.8121836,6.6243424,10.980686,8.5638826,8.9809683,8.955225,8.7152786,10.237939,10.576119,10.306259,10.251192,11.95136,9.0854832,13.892028,9.0854832,11.95136,10.251192,10.306259,10.576119,10.237939,8.7152786,8.955225,8.9809683,8.5638826,10.980686,6.6243424,7.8121836,9.1403637,9.8337001,10.240173,9.4169687,8.6935709,8.6325134,5.9034659,9.0840721,7.7013858,6.4942619,6.4341111
8.222649,8.5034838,6.6710607,7.6571272,9.4051164,7.2973963,8.6508485,9.2501647,10.207816,10.591337,11.18671,10.582046,10.947468,8.5276178,10.529789,8.6674902,9.1721086,8.0761673,9.1942923,7.6638155,9.9334189,10.669563,10.456964,9.7678641,12.307012,10.089779,13.655258,10.089779,12.307012,9.7678641,10.456964,10.669563,9.9334189,7.6638155,9.1942923,8.0761673,9.1721086,8.6674902,10.529789,8.5276178,10.947468,10.582046,11.18671,10.591337,10.207816,9.2501647,8.6508485,7.2973963,9.4051164,7.6571272,6.6710607
5.652508,6.9318256,8.2845891,7.7919373,8.3348189,10.315398,10.602745,9.7548716,8.25532,8.1016553,8.5500486,7.1718584,7.2056735,5.8551462,9.16947,9.745945,10.783541,9.7291883,9.4126022,9.4090435,9.63558,10.127922,9.6691302,10.825809,11.586593,12.421587,13.237478,12.421587,11.586593,10.825809,9.6691302,10.127922,9.63558,9.4090435,9.4126022,9.7291883,10.783541,9.745945,9.16947,5.8551462,7.2056735,7.1718584,8.5500486,8.1016553,8.25532,9.7548716,10.602745,10.315398,8.3348189,7.7919373,8.2845891
5.2838166,7.8089408,6.6911524,6.5039022,6.6705081,8.9409579,8.0979672,8.4963358,9.8262218,9.0509648,8.9555392,7.9663763,9.1163087,6.9693344,7.6600181,7.0878888,10.611304,10.289952,9.7315307,9.446395,8.7446802,10.086952,7.0272095,11.200357,10.574356,10.202955,13.274516,10.202955,10.574356,11.200357,7.0272095,10.086952,8.7446802,9.446395,9.7315307,10.289952,10.611304,7.0878888,7.6600181,6.9693344,9.1163087,7.9663763,8.9555392,9.0509648,9.8262218,8.4963358,8.0979672,8.9409579,6.6705081,6.5039022,6.6911524
11.178785,9.8744727,8.7958488,8.4877895,9.6457324,9.0663804,8.0886033,9.2896723,8.7343435,7.5400813,8.1301378,7.6515012,5.0097186,8.3997949,8.6927096,8.9107317,8.2325182,9.469364,9.0744006,8.0264387,8.7383134,10.557922,10.572324,11.538417,11.677053,13.48559,14.619763,13.48559,11.677053,11.538417,10.572324,10.557922,8.7383134,8.0264387,9.0744006,9.469364,8.2325182,8.9107317,8.6927096,8.3997949,5.0097186,7.6515012,8.1301378,7.5400813,8.7343435,9.2896723,8.0886033,9.0663804,9.6457324,8.4877895,8.7958488
9.0911414,10.329848,11.05818,10.776546,8.9887102,8.0559163,9.1051567,8.7945789,9.5967032,9.8508623,9.6276261,9.6917516,9.3630311,9.0465126,9.4998673,9.1073483,8.2535754,8.7125328,8.9513996,9.6114858,9.6864625,9.3891442,10.272847,10.739831,11.361634,12.247596,12.586839,12.247596,11.361634,10.739831,10.272847,9.3891442,9.6864625,9.6114858,8.9513996,8.7125328,8.2535754,9.1073483,9.4998673,9.0465126,9.3630311,9.6917516,9.6276261,9.8508623,9.5967032,8.7945789,9.1051567,8.0559163,8.9887102,10.776546,11.05818
8.6316928,10.238707,10.14459,10.473551,10.491386,10.780668,10.840192,11.215942,10.554566,9.8686645,9.7731668,8.2902071,8.8587496,8.7537726,8.8931596,8.7538726,8.9633758,8.9826249,8.4418442,9.3236085,10.184011,11.00564,11.48472,11.956845,12.399745,12.527966,13.014555,12.527966,12.399745,11.956845,11.48472,11.00564,10.184011,9.3236085,8.4418442,8.9826249,8.9633758,8.7538726,8.8931596,8.7537726,8.8587496,8.2902071,9.7731668,9.8686645,10.554566,11.215942,10.840192,10.780668,10.491386,10.473551,10.14459
7.3935942,8.5050867,8.8029498,8.3913559,6.314137,8.4110521,7.9601921,8.2017821,9.343234,9.3647313,10.777195,11.149723,10.695803,10.434053,10.326908,9.2988804,8.9387932,9.213794,8.2072906,9.2565087,10.200927,10.65976,11.76048,12.283643,12.416164,13.594375,14.13464,13.594375,12.416164,12.283643,11.76048,10.65976,10.200927,9.2565087,8.2072906,9.213794,8.9387932,9.2988804,10.326908,10.434053,10.695803,11.149723,10.777195,9.3647313,9.343234,8.2017821,7.9601921,8.4110521,6.314137,8.3913559,8.8029498
